record_id,lesson_id,lesson_number,lesson_title,order,chinese_simplified,pinyin,pinyin_raw,normalized_text,marked,textbook_page,textbook_page_range,source_pdf_page,source_pdf_page_range,section_id,section_label,part_of_speech,meaning_chinese_from_source,glossary_record_ids,source_note,uncertainty,raw_source_text,extraction_method,audio_asset_ids,review_status,lesson_review_status,translation_status,meaning_english,meaning_vietnamese,usage_register,collocations,example_sentence_source,example_sentence_teacher,character_components,source_file
V03-019,boya-intermediate-i-lesson-03,3,宜居之地,19,欣赏,xīnshǎng,,,True,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-020,boya-intermediate-i-lesson-03,3,宜居之地,20,胜地,shèngdì,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-021,boya-intermediate-i-lesson-03,3,宜居之地,21,假日,jiàrì,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-022,boya-intermediate-i-lesson-03,3,宜居之地,22,酒店,jiǔdiàn,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-023,boya-intermediate-i-lesson-03,3,宜居之地,23,度假村,dùjiàcūn,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-024,boya-intermediate-i-lesson-03,3,宜居之地,24,沙滩,shātān,,,True,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-025,boya-intermediate-i-lesson-03,3,宜居之地,25,翻滚,fāngǔn,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-026,boya-intermediate-i-lesson-03,3,宜居之地,26,礁石,jiāoshí,,,True,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-027,boya-intermediate-i-lesson-03,3,宜居之地,27,丛林,cónglín,,,False,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-028,boya-intermediate-i-lesson-03,3,宜居之地,28,车如流水,chērú-liúshuǐ,,,True,33,,,,S03-002-01,词语,,,,,,,,"[""A03-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-029,boya-intermediate-i-lesson-03,3,宜居之地,1,合不拢（嘴）,hé bu lǒng (zuǐ),,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-030,boya-intermediate-i-lesson-03,3,宜居之地,2,怪,guài,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-031,boya-intermediate-i-lesson-03,3,宜居之地,3,上年纪,shàng niánjì,,,True,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-032,boya-intermediate-i-lesson-03,3,宜居之地,4,搭话,dā huà,,,True,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-033,boya-intermediate-i-lesson-03,3,宜居之地,5,惦记,diànjì,,,True,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-034,boya-intermediate-i-lesson-03,3,宜居之地,6,设施,shèshī,,,True,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-035,boya-intermediate-i-lesson-03,3,宜居之地,7,踏实,tāshi,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-036,boya-intermediate-i-lesson-03,3,宜居之地,8,退休,tuìxiū,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-037,boya-intermediate-i-lesson-03,3,宜居之地,9,享（清福）,xiǎng (qīngfú),,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-038,boya-intermediate-i-lesson-03,3,宜居之地,10,雾霾,wùmái,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-039,boya-intermediate-i-lesson-03,3,宜居之地,11,健全,jiànquán,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-040,boya-intermediate-i-lesson-03,3,宜居之地,12,装修,zhuāngxiū,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-041,boya-intermediate-i-lesson-03,3,宜居之地,13,逢,féng,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-042,boya-intermediate-i-lesson-03,3,宜居之地,14,待,dāi,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-043,boya-intermediate-i-lesson-03,3,宜居之地,15,医疗,yīliáo,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-044,boya-intermediate-i-lesson-03,3,宜居之地,16,挪窝儿,nuó wōr,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V03-045,boya-intermediate-i-lesson-03,3,宜居之地,17,再说,zàishuō,,,False,40,,,,S03-010-01,词语,,,,,,,,"[""A03-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-03.json
V04-001,boya-intermediate-i-lesson-04,4,地球人的担忧,1,核,hé,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-002,boya-intermediate-i-lesson-04,4,地球人的担忧,2,威胁,wēixié,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-003,boya-intermediate-i-lesson-04,4,地球人的担忧,3,流行,liúxíng,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-004,boya-intermediate-i-lesson-04,4,地球人的担忧,4,体力,tǐlì,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-005,boya-intermediate-i-lesson-04,4,地球人的担忧,5,繁重,fánzhòng,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-006,boya-intermediate-i-lesson-04,4,地球人的担忧,6,观测,guāncè,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-007,boya-intermediate-i-lesson-04,4,地球人的担忧,7,奇异,qíyì,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-008,boya-intermediate-i-lesson-04,4,地球人的担忧,8,天文,tiānwén,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-009,boya-intermediate-i-lesson-04,4,地球人的担忧,9,开阔,kāikuò,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-010,boya-intermediate-i-lesson-04,4,地球人的担忧,10,视野,shìyě,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-011,boya-intermediate-i-lesson-04,4,地球人的担忧,11,细雨绵绵,xìyǔ-miánmián,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-012,boya-intermediate-i-lesson-04,4,地球人的担忧,12,晴朗,qínglǎng,,,,46,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-013,boya-intermediate-i-lesson-04,4,地球人的担忧,13,大开眼界,dàkāi-yǎnjiè,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-014,boya-intermediate-i-lesson-04,4,地球人的担忧,14,海市蜃楼,hǎishì-shènlóu,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-015,boya-intermediate-i-lesson-04,4,地球人的担忧,15,数以万计,shùyǐ-wànjì,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-016,boya-intermediate-i-lesson-04,4,地球人的担忧,16,时时刻刻,shíshí-kèkè,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-017,boya-intermediate-i-lesson-04,4,地球人的担忧,17,遗产,yíchǎn,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-018,boya-intermediate-i-lesson-04,4,地球人的担忧,18,灾难,zāinàn,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-019,boya-intermediate-i-lesson-04,4,地球人的担忧,19,财富,cáifù,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-020,boya-intermediate-i-lesson-04,4,地球人的担忧,20,黄昏,huánghūn,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-021,boya-intermediate-i-lesson-04,4,地球人的担忧,21,核弹头,hédàntóu,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-022,boya-intermediate-i-lesson-04,4,地球人的担忧,22,毁灭,huǐmiè,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-023,boya-intermediate-i-lesson-04,4,地球人的担忧,23,挑战,tiǎozhàn,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-024,boya-intermediate-i-lesson-04,4,地球人的担忧,24,祖先,zǔxiān,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-025,boya-intermediate-i-lesson-04,4,地球人的担忧,25,辩论,biànlùn,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-026,boya-intermediate-i-lesson-04,4,地球人的担忧,26,摆脱,bǎituō,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-027,boya-intermediate-i-lesson-04,4,地球人的担忧,27,公顷,gōngqǐng,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-028,boya-intermediate-i-lesson-04,4,地球人的担忧,28,沙漠,shāmò,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-029,boya-intermediate-i-lesson-04,4,地球人的担忧,29,传染,chuánrǎn,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-030,boya-intermediate-i-lesson-04,4,地球人的担忧,30,宇宙,yǔzhòu,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-031,boya-intermediate-i-lesson-04,4,地球人的担忧,31,太空,tàikōng,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-032,boya-intermediate-i-lesson-04,4,地球人的担忧,32,尸骨,shīgǔ,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-033,boya-intermediate-i-lesson-04,4,地球人的担忧,33,哭泣,kūqì,,,,47,,,,S04-002,课前准备,,,,,,,,"[""A04-001""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-034,boya-intermediate-i-lesson-04,4,地球人的担忧,1,核电站,hédiànzhàn,,,,54,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-035,boya-intermediate-i-lesson-04,4,地球人的担忧,2,人为,rénwéi,,,,54,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-036,boya-intermediate-i-lesson-04,4,地球人的担忧,3,取代,qǔdài,,,,54,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-037,boya-intermediate-i-lesson-04,4,地球人的担忧,4,开幕式,kāimùshì,,,,54,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-038,boya-intermediate-i-lesson-04,4,地球人的担忧,5,泄漏,xièlòu,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-039,boya-intermediate-i-lesson-04,4,地球人的担忧,6,保障,bǎozhàng,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-040,boya-intermediate-i-lesson-04,4,地球人的担忧,7,两码事,liǎngmǎshì,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-041,boya-intermediate-i-lesson-04,4,地球人的担忧,8,人心惶惶,rénxīn-huánghuáng,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-042,boya-intermediate-i-lesson-04,4,地球人的担忧,9,谈虎色变,tán hǔ sè biàn,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-043,boya-intermediate-i-lesson-04,4,地球人的担忧,10,大势所趋,dàshì-suǒqū,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-044,boya-intermediate-i-lesson-04,4,地球人的担忧,11,心惊胆战,xīnjīng-dǎnzhàn,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-045,boya-intermediate-i-lesson-04,4,地球人的担忧,12,趋利避害,qūlì-bìhài,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-046,boya-intermediate-i-lesson-04,4,地球人的担忧,13,利弊,lìbì,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-047,boya-intermediate-i-lesson-04,4,地球人的担忧,14,法规,fǎguī,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-048,boya-intermediate-i-lesson-04,4,地球人的担忧,15,清洁,qīngjié,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-049,boya-intermediate-i-lesson-04,4,地球人的担忧,16,风险,fēngxiǎn,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-050,boya-intermediate-i-lesson-04,4,地球人的担忧,17,茂密,màomì,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-051,boya-intermediate-i-lesson-04,4,地球人的担忧,18,居民,jūmín,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-052,boya-intermediate-i-lesson-04,4,地球人的担忧,19,伤亡,shāngwáng,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-053,boya-intermediate-i-lesson-04,4,地球人的担忧,20,核能,hénéng,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-054,boya-intermediate-i-lesson-04,4,地球人的担忧,21,能源,néngyuán,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-055,boya-intermediate-i-lesson-04,4,地球人的担忧,22,减缓,jiǎnhuǎn,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-056,boya-intermediate-i-lesson-04,4,地球人的担忧,23,发电,fādiàn,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-057,boya-intermediate-i-lesson-04,4,地球人的担忧,24,石油,shíyóu,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-058,boya-intermediate-i-lesson-04,4,地球人的担忧,25,煤炭,méitàn,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-059,boya-intermediate-i-lesson-04,4,地球人的担忧,26,排放,páifàng,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-060,boya-intermediate-i-lesson-04,4,地球人的担忧,27,大气,dàqì,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-061,boya-intermediate-i-lesson-04,4,地球人的担忧,28,成本,chéngběn,,,,55,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-062,boya-intermediate-i-lesson-04,4,地球人的担忧,29,储存,chǔcún,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-063,boya-intermediate-i-lesson-04,4,地球人的担忧,30,辐射,fúshè,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-064,boya-intermediate-i-lesson-04,4,地球人的担忧,31,伴随,bànsuí,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-065,boya-intermediate-i-lesson-04,4,地球人的担忧,32,数据,shùjù,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-066,boya-intermediate-i-lesson-04,4,地球人的担忧,33,运行,yùnxíng,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-067,boya-intermediate-i-lesson-04,4,地球人的担忧,34,剂量,jìliàng,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-068,boya-intermediate-i-lesson-04,4,地球人的担忧,35,限度,xiàndù,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-069,boya-intermediate-i-lesson-04,4,地球人的担忧,36,公约,gōngyuē,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-070,boya-intermediate-i-lesson-04,4,地球人的担忧,37,海啸,hǎixiào,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V04-071,boya-intermediate-i-lesson-04,4,地球人的担忧,38,必将,bìjiāng,,,,56,,,,S04-010,课前准备,,,,,,,,"[""A04-007""]",pending_text_fidelity_review,pending_adam_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-04.json
V05-001,boya-intermediate-i-lesson-05,5,音乐的魅力,1,魅力,mèilì,,,True,63,,,,S05-002-01,词语,,,,,,,,"[""A05-001""]",visually_confirmed,pending_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-05.json
V05-002,boya-intermediate-i-lesson-05,5,音乐的魅力,2,天籁之音,tiānlài zhī yīn,,,False,63,,,,S05-002-01,词语,,,,,,,,"[""A05-001""]",visually_confirmed,pending_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-05.json
V05-003,boya-intermediate-i-lesson-05,5,音乐的魅力,3,古典,gǔdiǎn,,,True,63,,,,S05-002-01,词语,,,,,,,,"[""A05-001""]",visually_confirmed,pending_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-05.json
V05-004,boya-intermediate-i-lesson-05,5,音乐的魅力,4,大自然,dàzìrán,,,False,63,,,,S05-002-01,词语,,,,,,,,"[""A05-001""]",visually_confirmed,pending_review,not_started,,,,,,,,work/boya-intermediate/extractions/structured-lesson-05.json
